pph age;pph altitude;ac altitude;different relief ac pph;pph distance;PPH SEXE;PPH NB HEURES PRATIQUE;AC EXPERIENCEmoins d'un an 1 : 1/2 : 1 Ã  2 ans2/4 : 2 Ã  4 ans4 : plus de 4 anscase grisÃ©e : sans objet;AC FREQUEE;AC BREVET VOL VOL LIBRE;AC NIVEAU PROGRESSION VOL LIBRE;AC ECOLE VOL LIBRE;AC 0 BI VOL LIBRE;AC TYPE VOL VOL LIBRE;AC SITE CONNAISSAE VOL LIBRE;AC TYPE AILE VOL LIBRE;AC SURFACE AILE;AC AILE HOMOLOGATION PARAPENTE;AC SELLETTE PROTECTION PARAPENTE;AC NOMBRE DE JOUR DEPUIS LE D2BUT DE l'ANNEE;AC HEURE;Saison;AC ETAT ASSURE
52;315;927;1;281;0;20;3;2;1;3;1;0;5;2;1;29;3;2;145;16;1;2
33;1060;1737;0;14;0;130;4;3;3;3;1;1;4;4;2;42;1;2;168;14;2;2
28;494;1102;1;97;0;100;4;3;3;3;1;0;8;4;1;30;0;3;172;14;2;2
71;328;328;0;0;0;40;4;2;2;2;1;0;4;4;1;24;3;2;75;14;1;1
42;445;1379;1;92;0;35;3;3;0;2;1;0;4;3;1;24;2;3;172;13;2;1
51;185;1379;1;329;0;22;2;3;2;3;1;0;6;4;1;30;3;3;177;14;2;0
43;159;9;0;17283;0;30;3;2;2;2;1;0;4;3;1;18;3;2;194;12;2;2
60;63;362;0;25;0;20;1;2;0;0;0;0;4;3;1;26;2;2;215;16;2;2
76;629;1010;1;45;0;50;4;4;0;2;1;0;4;3;1;26;3;2;217;16;2;3
64;1362;927;0;15;0;20;4;4;2;1;0;0;4;1;1;30;2;2;218;17;2;2
56;157;1251;1;179;0;40;3;3;2;2;1;0;4;4;1;26;3;3;221;13;2;2
61;24;86;0;157;0;0;3;4;0;1;1;0;4;3;1;25;3;2;235;18;2;2
71;142;913;1;463;1;50;4;2;3;3;1;0;8;4;1;21;2;2;245;10;3;2
58;183;907;1;30;0;160;4;3;3;3;1;1;5;3;2;41;1;2;259;11;3;2
65;13;135;0;24;1;100;4;3;3;3;1;0;4;3;1;22;-1;2;269;15;3;2
40;414;29;0;17;0;50;3;2;0;2;1;0;4;4;1;23;2;2;283;11;3;2
71;327;513;0;65;0;10;4;2;2;2;1;0;4;3;1;25;3;2;283;12;3;1
35;513;1888;1;387;0;150;4;3;3;3;1;0;4;1;1;19;0;3;290;14;3;2
48;492;913;1;18;0;300;4;3;3;3;0;0;8;4;1;26;0;3;286;13;3;0
68;1931;37;1;1466;0;300;4;3;3;3;1;0;4;3;1;25;0;2;305;16;3;3
36;141;1092;1;594;1;75;4;3;2;3;0;0;9;3;1;19;0;3;104;11;1;1
51;32;965;1;8794;0;20;1;2;0;0;0;0;1;4;1;30;3;3;109;10;1;1
52;442;442;0;0;0;80;4;3;3;3;0;0;1;4;1;25;0;2;133;10;1;1
33;1210;913;0;35;0;50;4;3;3;3;0;0;9;3;1;18;0;3;155;10;2;2
59;310;514;0;74;0;20;1;3;0;0;0;0;4;2;1;26;2;2;161;11;2;2
55;93;1092;1;435;0;56;4;4;2;3;0;0;4;3;1;24;3;2;178;11;2;1
53;1107;1362;0;19;0;0;4;4;3;3;0;1;4;3;2;41;3;2;194;9;2;0
31;310;165;0;406;1;0;2;3;3;3;0;0;9;4;1;22;-1;2;50;14;0;2
51;149;9;0;97;0;30;4;2;3;3;0;0;4;3;1;25;3;3;94;19;1;2
56;236;362;0;26;1;70;3;2;3;0;0;2;4;4;2;42;3;2;133;14;1;1
60;450;1092;1;13;0;200;4;3;3;2;0;0;4;3;1;25;2;2;120;11;1;1
76;128;927;1;543;0;3;4;3;2;1;0;0;5;3;1;26;3;3;171;12;2;2
56;17;1362;1;7029;0;400;4;3;3;3;0;1;4;3;2;41;3;3;212;13;2;0
69;1027;913;0;25;0;200;4;3;3;3;0;0;9;4;1;22;-1;3;244;11;3;2
35;215;64;0;633;0;60;3;3;1;1;0;0;4;4;1;24;3;2;283;14;3;2
51;480;965;1;20;0;100;4;3;2;3;0;0;4;3;1;26;3;3;307;13;3;1
32;41;97;0;80;1;20;1;4;0;0;0;0;2;1;1;25;2;2;206;11;2;2
61;887;1085;0;10;0;0;4;4;1;1;0;0;4;3;1;26;2;2;161;10;2;0
60;450;1092;1;13;0;0;1;4;0;0;0;0;4;4;1;23;2;2;162;11;2;0
47;125;913;1;650;0;30;4;2;3;3;0;0;9;3;1;25;-1;3;171;14;2;2
33;170;1379;1;84;0;60;3;4;0;1;0;0;4;0;1;25;0;2;178;9;2;1
34;262;1013;1;23;0;90;3;2;3;0;0;2;4;4;2;42;1;1;254;12;3;1
53;35;1362;1;512;0;80;4;2;3;0;0;2;4;4;2;42;1;3;273;14;3;0
29;1893;1362;0;18;1;0;1;3;0;0;0;0;4;1;1;22;2;2;273;10;3;2
35;37;913;1;475;1;80;4;2;2;2;0;0;4;3;1;23;3;2;285;10;3;2
45;470;450;0;45;0;11;3;4;0;0;0;0;4;1;1;25;2;2;291;14;3;0
47;31;200;0;140;0;20;3;2;1;2;0;0;4;3;1;25;3;3;149;17;1;2
39;474;163;0;178;0;30;4;3;3;3;0;1;2;3;2;41;3;3;162;14;2;0
45;1061;669;1;73;0;60;4;3;1;2;0;0;3;4;1;24;3;2;173;12;2;1
45;450;1092;1;13;0;400;4;3;3;3;0;1;4;3;2;42;3;2;217;11;2;0
43;623;1346;1;95;0;50;4;3;3;3;1;0;7;4;1;23;3;1;29;11;0;0
70;4;96;0;5;0;70;4;3;2;2;1;0;4;4;1;22;3;2;356;11;3;0
46;1379;1379;0;0;0;70;4;4;2;3;1;0;6;4;1;27;3;2;77;16;1;1
37;1102;1379;0;32;0;0;1;4;0;0;0;0;1;1;1;25;2;3;129;11;1;1
46;145;1552;1;424;0;0;3;4;0;1;0;0;4;3;1;24;2;3;126;18;1;2
35;172;1379;1;92;1;30;3;4;2;2;0;0;4;3;1;22;0;2;126;11;1;1
66;258;267;0;10;0;40;4;3;2;3;1;0;4;0;1;25;0;2;127;17;1;1
50;283;339;0;29;0;6;1;3;0;1;1;0;4;4;1;26;2;2;141;17;1;2
46;463;219;0;6;0;130;4;3;3;3;1;1;4;3;2;42;3;2;168;13;2;0
42;204;647;0;42;1;20;1;4;0;0;0;0;1;4;1;25;2;1;189;17;2;1
34;471;1469;1;577;0;80;4;2;3;0;1;0;4;3;1;25;-1;2;195;19;2;2
78;76;745;0;539;0;2;4;4;1;2;1;0;4;4;1;25;2;2;206;11;2;2
47;988;1757;0;10;0;200;4;3;3;3;1;0;4;4;1;24;-1;3;216;11;2;1
35;1027;1027;0;0;0;100;4;4;3;3;1;1;4;3;2;41;1;2;225;17;2;0
48;130;647;0;663;1;0;2;4;0;0;0;0;4;3;1;26;2;3;229;12;2;1
50;788;445;0;5;0;10;4;2;3;3;1;0;5;2;1;19;3;3;228;18;2;2
42;516;647;0;93;0;0;1;4;0;1;0;0;1;4;1;28;2;3;241;11;2;1
73;767;595;0;412;0;0;4;2;3;3;1;2;4;3;2;220;1;2;254;18;3;1
38;165;2377;1;115;0;50;3;2;1;1;1;0;4;4;1;24;3;3;282;16;3;1
64;508;0;0;5128;0;40;4;3;0;3;1;0;4;3;1;25;0;2;280;12;3;2
48;242;799;0;180;1;100;3;3;1;2;1;0;4;2;1;25;3;2;351;15;3;2
57;677;677;0;0;0;4;3;3;1;0;1;0;4;3;1;25;0;2;48;14;0;2
48;254;251;0;55;0;30;4;2;2;1;1;0;4;4;1;25;3;2;93;14;1;0
34;436;198;0;1132;0;55;2;3;0;2;1;0;4;4;1;24;3;3;93;7;1;1
47;11;647;0;521;1;40;2;3;0;1;0;0;4;3;1;22;2;2;103;18;1;1
20;296;647;0;66;1;90;1;3;0;0;0;0;1;3;1;26;2;3;110;10;1;1
69;361;560;0;53;0;5;4;3;3;3;1;0;4;3;1;25;3;2;111;15;1;2
64;54;5;0;169;0;100;4;3;2;2;1;0;4;1;1;26;3;3;111;15;1;2
47;778;778;0;0;0;60;2;2;1;1;1;0;1;3;1;23;3;2;95;15;1;0
58;35;12;0;2068;0;50;3;2;2;2;1;0;4;4;1;25;3;2;127;0;1;2
38;8;53;0;7153;0;1;1;4;0;3;1;0;4;0;1;25;0;2;139;0;1;3
59;138;1092;1;550;0;20;1;4;0;0;0;0;1;3;1;25;2;2;142;10;1;2
47;1379;553;1;12;0;30;4;4;1;1;1;0;5;4;1;25;3;2;140;0;1;2
59;450;508;0;12;0;78;4;2;3;3;1;0;6;3;1;28;3;2;146;15;1;2
63;382;450;0;525;0;60;4;2;3;3;1;0;6;4;1;28;-1;2;148;14;1;2
38;294;1033;1;330;0;50;3;3;3;3;1;0;8;1;1;26;5;3;150;13;1;2
37;34;58;0;56;0;70;3;2;3;3;1;2;4;3;2;31;1;2;154;13;2;0
43;190;1719;1;411;1;30;3;3;3;3;1;0;4;1;1;22;-1;4;158;15;2;1
28;913;7;1;596;0;200;4;3;3;3;1;0;4;4;1;29;3;3;161;20;2;2
46;767;1092;1;64;1;0;1;4;0;0;0;0;1;4;1;25;2;2;161;10;2;1
56;247;281;0;33;0;20;4;4;2;2;1;2;2;4;2;41;1;2;167;18;2;0
34;116;1542;1;274;0;60;1;2;0;0;0;0;1;1;1;25;3;3;169;16;2;1
69;414;723;0;25;0;100;4;3;3;3;1;2;4;4;2;41;1;2;214;18;2;0
55;52;650;0;437;1;0;1;4;0;0;0;0;1;3;1;26;2;2;218;10;2;1
59;1888;1888;0;0;0;120;4;3;3;3;1;1;4;3;2;41;3;2;224;13;2;0
69;414;414;0;0;0;100;4;3;3;3;1;1;4;3;2;41;1;2;224;17;2;0
33;276;663;0;145;1;0;1;4;0;0;0;0;4;3;1;24;2;2;235;11;2;1
70;663;1261;1;12;0;22;4;2;2;2;1;0;5;1;1;28;3;3;287;12;3;0
62;16;0;0;4989;0;30;4;3;3;3;0;0;4;1;1;28;3;2;31;12;0;2
20;524;236;0;48;1;30;3;3;1;2;0;0;4;1;1;24;2;2;33;13;0;0
66;100;0;0;5435;0;24;3;4;0;1;0;0;4;4;1;25;0;3;78;13;1;1
43;23;362;0;12;1;6;1;3;0;0;0;0;4;2;1;25;2;2;113;19;1;1
39;40;293;0;477;1;25;4;4;1;1;0;0;7;1;1;25;0;2;130;16;1;0
32;242;1229;1;102;0;0;1;4;0;0;0;0;1;4;1;25;2;2;127;11;1;0
45;21;224;0;1007;1;0;3;4;0;3;0;0;6;4;1;21;2;2;224;13;2;1
59;56;133;0;35;1;0;1;4;0;0;0;0;1;1;1;25;2;3;137;12;1;1
32;16;1149;1;747;1;20;1;4;0;0;0;0;1;4;1;20;2;3;204;11;2;1
40;133;1710;1;512;0;0;4;4;0;1;0;0;4;4;1;22;2;2;219;12;2;1
30;174;913;1;113;0;20;1;3;0;0;0;0;4;3;1;26;2;2;183;16;2;0
34;145;905;1;273;0;10;1;3;0;0;0;0;4;3;1;24;2;3;211;12;2;1
16;520;1143;1;97;0;0;1;4;0;0;0;0;4;3;1;24;2;3;212;10;2;2
35;79;913;1;467;0;25;4;4;3;3;0;0;6;0;1;23;-1;3;163;16;2;1
44;803;508;1;24;0;40;1;2;1;2;1;0;4;4;1;27;3;2;363;17;3;1
62;183;784;0;22;0;4;3;2;2;2;1;0;4;3;1;20;3;2;349;11;3;1
44;1092;450;1;13;0;60;3;2;2;2;1;0;4;3;1;19;5;1;363;15;3;1
41;326;1858;1;36;0;80;4;3;3;3;1;1;4;3;2;42;0;2;363;15;3;0
54;988;1757;0;10;1;120;4;3;3;3;1;1;4;3;2;39;2;3;364;13;3;1
55;965;941;0;14463;1;150;4;2;3;3;1;0;6;3;1;24;5;3;26;11;0;1
37;1279;941;0;9078;0;350;4;2;3;0;1;2;6;4;2;42;1;3;47;16;0;0
25;913;1858;0;46;1;100;4;3;3;3;1;2;5;4;2;40;2;3;51;15;0;2
50;1757;1757;0;0;1;200;4;3;3;3;1;1;4;3;2;38;1;3;66;10;1;1
55;365;318;0;30;0;150;4;2;3;3;1;0;4;3;1;27;3;3;70;16;1;2
37;95;135;0;36;1;70;3;3;3;3;1;0;4;3;1;23;3;3;71;14;1;2
36;1931;1931;0;0;0;200;4;3;3;3;1;1;4;3;2;42;1;2;77;12;1;0
61;902;1379;0;57;0;100;4;4;3;3;1;0;6;3;1;28;3;3;77;14;1;0
54;44;805;1;1390;0;43;1;2;1;1;1;0;4;4;1;26;2;2;76;12;1;1
59;334;414;0;93;1;20;3;2;2;3;1;0;4;3;1;24;3;2;85;14;1;2
36;121;223;0;420;1;7;1;3;0;2;1;0;1;1;1;22;3;3;86;17;1;2
51;97;913;1;445;0;3;4;4;0;1;0;0;4;3;1;25;2;2;98;13;1;1
41;251;251;0;0;0;30;2;3;2;1;1;0;4;4;1;25;3;3;119;13;1;0
45;181;658;0;179;0;30;2;4;0;0;0;0;4;2;1;27;2;3;127;18;1;2
49;531;702;0;14;0;120;4;2;3;3;1;0;8;3;1;25;0;2;126;14;1;2
47;202;647;0;81;0;0;1;4;0;0;0;0;1;4;1;28;2;3;125;12;1;1
27;3;200;0;22;1;0;3;4;0;1;0;0;4;3;1;23;2;2;135;16;1;2
53;663;647;0;130;1;30;1;3;0;0;0;0;4;3;1;19;2;3;137;16;1;1
44;1703;1703;0;0;0;200;4;4;3;3;0;2;4;3;2;42;3;1;135;13;1;2
48;1737;965;0;8824;0;300;4;3;3;3;0;1;4;3;2;42;3;2;138;13;1;1
43;21;9;0;273;0;30;3;3;2;2;0;0;2;4;1;29;3;3;140;16;1;0
32;220;204;0;208;0;15;3;4;1;2;1;0;4;4;1;25;2;2;141;19;1;1
72;56;1148;1;741;0;20;4;4;2;0;0;0;4;4;1;25;2;2;137;12;1;2
55;450;1479;1;26;0;370;4;3;3;3;1;1;7;3;2;41;1;1;47;10;0;0
69;139;293;0;482;0;20;4;4;3;3;1;0;4;4;1;29;-1;2;140;17;1;0
57;1893;965;0;8911;0;350;4;3;3;2;1;1;4;4;2;42;3;2;142;10;1;0
48;1107;1362;0;19;1;30;2;4;0;1;0;0;4;3;1;23;2;2;144;10;1;2
19;647;647;0;0;0;0;1;3;0;0;0;0;1;4;1;26;2;3;145;16;1;1
45;1719;1162;0;32;0;700;4;3;3;3;0;1;4;3;2;42;1;2;148;10;1;0
32;1373;1373;0;0;1;10;3;4;0;1;1;0;4;4;1;21;3;2;147;9;1;2
61;36;927;1;467;0;24;3;4;1;2;0;0;4;3;1;26;3;2;148;10;1;2
58;395;0;0;648;0;100;4;3;3;3;1;0;4;3;1;25;0;2;144;17;1;1
41;1379;1379;0;0;0;200;2;4;0;0;0;0;4;3;1;23;2;3;154;14;2;1
58;141;744;0;89;0;0;1;4;0;0;0;0;1;1;1;28;2;2;104;10;1;2
39;24;151;0;28;0;3;4;4;1;2;1;0;4;3;1;26;3;2;146;0;1;0
46;445;650;0;48;0;100;1;4;0;0;0;0;1;1;1;22;2;3;123;11;1;1
62;786;702;0;385;0;20;3;2;1;2;0;0;4;2;1;28;2;2;157;18;2;1
48;78;86;0;55;1;20;1;3;0;0;0;0;1;2;1;24;2;2;158;10;2;1
63;245;1092;1;191;0;20;1;3;0;0;0;0;1;3;1;26;2;3;164;15;2;1
57;66;1123;1;77;1;80;3;2;1;1;1;0;5;4;1;22;2;3;162;0;2;2
58;388;7;0;797;0;48;4;2;2;3;1;0;4;3;1;25;0;2;161;18;2;1
36;90;1710;1;818;0;0;3;4;0;0;0;0;4;3;1;23;2;2;159;10;2;1
51;158;200;0;13;0;20;1;4;0;0;0;0;1;3;1;28;2;2;158;15;2;1
44;202;235;0;61;0;80;4;3;3;3;1;0;4;3;1;25;5;3;155;15;2;3
40;206;1710;1;151;1;0;1;4;0;0;0;0;4;1;1;20;2;2;166;11;2;1
72;389;455;0;70;0;150;4;3;3;3;0;1;4;3;2;40;1;2;172;15;2;0
64;16;1010;1;352;0;40;4;4;3;3;0;0;6;3;1;26;3;2;171;19;2;2
47;37;471;0;374;0;20;1;4;0;0;0;0;1;1;1;25;3;2;175;10;2;1
37;477;927;1;29;0;10;1;3;1;0;1;0;4;4;1;25;2;3;175;12;2;1
40;1893;1893;0;0;1;0;3;3;2;2;1;0;5;2;1;22;3;2;179;11;2;1
43;887;1026;0;335;0;200;4;2;3;3;1;0;6;1;1;23;-1;3;162;14;2;2
52;791;288;0;42;0;40;1;2;1;0;0;0;4;3;1;24;3;2;183;11;2;2
32;147;951;1;248;0;0;1;4;0;0;1;0;1;3;1;26;2;2;172;17;2;2
70;2052;750;1;32;0;50;4;2;3;3;1;2;4;3;2;42;3;2;184;17;2;0
43;913;913;0;0;0;200;4;3;3;3;1;1;4;4;2;41;3;2;187;15;2;0
53;913;1229;0;100;0;200;4;3;3;3;0;1;4;3;2;43;3;2;188;14;2;0
65;86;647;0;336;0;20;1;4;0;0;0;0;4;4;1;28;2;3;189;12;2;1
49;1124;1124;0;0;0;300;4;3;3;3;1;1;4;4;2;41;3;2;191;15;2;0
64;65;1639;1;537;0;160;3;4;1;1;1;0;5;4;1;26;2;2;191;11;2;1
59;396;362;0;208;0;200;4;3;3;3;1;1;4;4;2;42;1;2;190;11;2;1
58;135;1143;1;122;0;0;3;4;0;2;0;0;4;4;1;30;2;2;187;12;2;2
27;244;647;0;97;1;20;1;4;0;0;0;0;1;4;1;24;2;3;193;12;2;1
51;414;414;0;0;0;150;4;3;3;3;1;1;4;3;2;42;3;2;198;17;2;1
59;166;1040;1;361;0;0;2;4;0;0;0;0;1;1;1;28;2;2;187;14;2;1
38;83;293;0;466;0;50;2;4;0;0;0;0;4;4;1;28;2;3;196;13;2;1
53;80;1040;1;340;0;20;2;3;0;1;0;0;1;3;1;25;3;2;201;11;2;2
32;830;553;1;70;0;0;1;3;0;0;0;0;4;2;1;25;2;2;188;8;2;1
52;29;1757;1;669;1;50;1;4;0;0;0;0;5;4;1;24;2;2;207;11;2;2
41;1092;913;0;11;1;150;4;3;3;3;1;1;4;3;2;42;1;2;205;16;2;1
70;18;968;1;198;0;0;4;4;2;1;0;0;4;3;1;28;2;2;207;10;2;2
21;584;784;0;375;1;20;3;4;0;0;0;0;4;4;1;24;3;2;195;19;2;1
55;209;362;0;37;0;200;4;3;3;3;0;1;4;3;2;40;1;2;207;15;2;0
65;91;1531;1;422;0;32;4;2;1;2;0;0;4;3;1;25;3;3;209;14;2;2
42;352;560;0;14;1;0;3;4;0;0;0;0;4;4;1;24;2;3;210;10;2;2
73;44;470;0;25;0;30;4;2;2;2;1;0;4;3;1;27;-1;3;209;11;2;2
40;36;33;0;51;0;20;3;4;0;1;1;0;4;3;1;25;2;2;211;19;2;2
52;257;1379;1;71;0;30;1;4;0;0;1;0;4;4;1;25;2;2;208;10;2;2
59;1888;1888;0;0;0;120;4;3;3;3;1;1;4;3;2;41;1;2;216;12;2;0
35;415;905;1;5;0;150;4;3;3;3;1;1;4;3;2;41;3;3;214;19;2;1
53;913;1229;0;100;0;200;4;3;3;3;1;1;4;3;2;43;3;2;220;14;2;0
61;185;1123;1;173;0;0;4;4;0;0;0;0;4;4;1;25;2;2;199;18;2;2
55;21;1010;1;600;1;0;1;4;0;0;0;0;4;3;1;31;2;3;215;19;2;1
59;524;913;1;58;0;250;4;3;3;2;1;1;4;3;2;42;1;2;223;16;2;0
31;183;1379;1;210;1;0;1;4;0;0;0;0;1;3;1;26;2;3;224;15;2;1
55;937;937;0;0;0;200;4;3;3;2;0;1;4;4;2;41;2;2;224;11;2;2
44;1801;1801;0;0;0;80;4;2;3;3;1;2;4;3;2;42;3;2;227;10;2;0
26;51;927;1;446;1;0;2;4;1;2;0;0;4;3;1;22;2;2;223;15;2;2
65;1092;913;0;11;0;0;4;4;0;0;0;0;4;2;1;25;2;2;227;12;2;1
47;146;750;0;84;0;30;4;2;3;3;1;0;4;3;1;24;3;3;224;17;2;2
43;588;1143;1;59;1;25;1;4;0;0;0;0;4;3;1;23;2;2;229;11;2;1
50;1552;902;0;72;0;30;4;4;3;3;1;2;4;3;2;39;1;2;229;18;2;1
42;434;905;1;8;0;120;4;3;3;3;1;1;4;3;2;42;1;2;219;17;2;0
53;217;1149;1;215;0;50;4;4;1;1;0;0;5;4;1;25;2;3;230;17;2;1
36;928;1229;0;93;1;0;1;4;0;0;0;0;1;1;1;26;3;3;218;10;2;1
56;635;1229;1;45;0;0;4;2;3;3;1;0;1;4;1;23;2;1;233;17;2;2
36;450;1092;1;13;1;60;3;3;2;3;1;0;9;3;1;22;-1;3;234;18;2;1
44;1201;913;0;57;0;120;4;3;3;3;0;1;4;3;2;42;1;2;243;11;2;0
35;102;328;0;409;1;20;2;4;0;0;0;0;4;2;1;22;2;2;235;20;2;2
42;289;1639;1;42;1;80;4;3;3;3;0;1;4;3;2;41;3;2;238;16;2;0
55;83;1888;1;558;1;0;2;4;0;0;0;0;4;1;1;24;2;2;234;10;2;1
34;289;237;0;30;1;0;1;4;0;0;0;0;4;3;1;23;2;3;231;11;2;1
47;169;273;0;23;0;67;4;3;2;3;1;0;4;3;1;25;3;2;239;20;2;2
40;470;1054;1;302;1;0;3;4;0;0;0;0;4;3;1;22;3;2;238;19;2;2
48;145;432;0;76;0;10;3;4;0;1;0;0;4;4;1;29;2;3;250;12;3;2
34;12;1116;1;237;0;120;3;2;2;2;1;0;4;4;1;25;3;3;253;15;3;1
51;988;1757;0;10;1;300;4;3;3;3;1;1;4;3;2;37;3;2;252;12;3;0
53;129;626;0;61;0;10;3;2;1;1;0;0;4;3;1;28;2;2;254;11;3;1
40;123;951;1;440;1;0;1;4;0;0;0;0;1;1;1;24;2;2;241;19;2;2
73;4;1092;1;613;0;0;1;3;0;0;0;0;1;3;1;22;2;2;251;10;3;1
35;450;913;1;24;0;0;1;4;0;0;0;0;4;4;1;27;2;2;259;10;3;1
48;756;520;0;84;0;230;4;3;3;3;1;1;4;3;2;41;3;2;268;18;3;0
45;663;200;0;63;0;0;4;3;2;2;1;1;4;3;2;43;1;2;227;14;2;1
45;90;1757;1;321;0;3;2;3;1;2;0;0;4;2;1;28;2;2;268;15;3;0
40;913;913;0;0;0;200;4;3;3;3;1;1;4;3;2;41;3;2;273;15;3;0
40;1172;913;0;91;0;600;4;3;3;3;1;1;4;3;2;41;1;3;275;11;3;1
47;295;1379;1;8;0;0;4;4;3;3;1;1;4;4;2;38;3;1;275;9;3;0
29;195;1639;1;130;1;0;1;3;0;0;0;0;4;3;1;24;2;2;265;10;3;1
37;78;133;0;168;1;0;1;2;0;0;0;0;4;1;1;28;2;2;275;18;3;1
64;234;0;0;48;0;40;4;2;3;3;1;0;6;1;1;25;-1;3;276;16;3;2
19;1204;1581;0;10;0;20;2;3;1;1;1;0;4;3;1;24;3;3;365;14;3;0
50;988;1757;0;10;0;150;4;3;3;3;1;1;4;3;2;42;3;2;8;14;0;0
64;215;0;0;48;0;40;4;2;3;3;1;0;6;3;1;25;3;2;361;11;3;2
40;15;965;1;9292;0;20;4;3;2;3;1;1;4;4;2;41;0;2;4;10;0;2
62;316;261;0;2723;0;50;4;2;3;3;1;0;8;0;1;25;5;3;17;16;0;2
43;208;965;1;10;1;3;4;2;0;1;1;0;4;3;1;19;3;2;19;12;0;1
41;1948;1948;0;0;0;150;4;3;3;3;0;1;4;3;2;41;3;3;228;10;2;2
39;159;1366;1;509;0;21;3;3;2;2;1;0;7;2;1;24;3;1;27;13;0;1
67;183;261;0;3049;0;10;4;4;2;3;1;0;4;4;1;26;3;2;35;17;0;2
51;247;1608;1;266;0;100;4;2;3;3;1;0;7;3;1;25;3;2;363;13;3;2
39;425;602;0;46;0;40;3;2;3;3;1;2;4;3;2;42;3;2;48;15;0;0
51;650;1639;1;57;0;300;4;3;3;3;1;1;7;4;2;40;3;2;47;10;0;2
47;1373;1710;0;16;0;300;4;3;3;3;1;1;7;4;2;41;1;4;51;10;0;1
41;326;1858;1;36;0;80;4;3;3;3;1;1;7;4;2;42;0;2;52;13;0;0
55;922;965;0;14;0;120;1;3;1;1;1;0;4;3;1;26;2;2;57;11;0;2
53;922;965;0;14;0;30;1;3;0;1;0;0;4;4;1;24;2;2;69;10;1;2
39;385;561;0;4;1;200;4;3;3;3;1;0;4;3;1;22;3;3;68;9;1;1
41;1246;927;0;17;1;20;4;3;3;3;1;0;6;3;1;23;-1;3;75;16;1;2
57;3;86;0;39;0;28;4;2;3;3;1;2;4;3;2;41;3;2;77;12;1;0
40;965;965;0;0;0;0;1;3;0;0;0;0;4;3;1;26;2;2;85;9;1;1
36;120;0;0;48;0;20;3;4;1;2;1;0;6;0;1;25;3;2;78;17;1;0
44;1906;1906;0;0;0;500;4;2;3;2;1;1;4;4;2;42;1;2;88;13;1;1
30;225;1092;1;92;0;3;2;4;0;0;0;0;4;3;1;26;2;2;91;13;1;1
44;965;965;0;0;0;500;4;3;3;3;1;1;4;4;2;41;3;2;96;9;1;0
49;26;433;0;38;0;8;4;2;3;3;1;0;4;3;1;25;3;3;97;14;1;2
42;1849;1545;0;17;1;7;3;3;0;2;1;0;4;3;1;25;3;2;97;11;1;0
62;522;905;1;4;0;90;4;3;3;3;1;1;4;3;2;42;3;2;98;18;1;0
35;450;728;0;28;0;50;4;2;0;2;1;0;6;2;1;25;0;2;98;11;1;1
45;414;414;0;0;0;350;4;3;3;3;1;1;5;3;2;41;1;2;102;15;1;0
57;434;910;1;13;0;50;3;3;2;2;1;0;4;3;1;28;3;3;102;17;1;1
56;327;905;1;22;0;20;2;2;0;1;1;0;4;3;1;24;2;2;102;17;1;2
27;220;937;1;129;1;20;1;3;0;0;0;0;1;1;1;22;2;2;108;11;1;1
55;78;57;0;36;0;30;3;2;2;2;1;0;4;3;1;25;2;2;186;20;2;1
46;296;913;1;53;0;15;2;2;1;2;0;0;4;0;1;25;2;2;118;11;1;2
57;123;1032;1;66;0;60;4;2;3;3;1;0;5;2;1;29;-1;3;126;13;1;2
65;183;74;0;42;0;100;4;2;3;3;1;0;8;1;1;24;3;3;127;17;1;0
63;8;1542;1;214;0;20;1;3;0;0;0;0;1;1;1;24;2;3;133;16;1;1
57;484;0;0;48;0;135;4;3;3;3;1;0;8;1;1;24;5;3;118;13;1;0
30;206;1229;1;109;0;40;1;2;1;1;1;0;1;3;1;26;2;2;140;12;1;2
52;51;1092;1;471;0;1600;4;2;3;3;0;0;4;4;1;26;-1;3;142;12;1;1
55;165;1001;1;104;0;0;1;4;0;0;0;0;4;2;1;30;2;3;144;10;1;1
43;440;440;0;0;0;175;4;3;3;3;1;1;4;3;2;42;1;2;147;17;1;0
34;257;403;0;61;1;40;3;2;1;2;1;0;4;3;1;21;3;3;147;13;1;1
52;450;1092;1;13;0;0;2;4;0;0;0;0;4;4;1;26;2;2;144;11;1;1
34;647;316;0;38;0;200;4;3;3;3;1;1;4;3;2;42;1;3;154;16;2;0
38;147;626;0;40;0;20;1;2;0;0;0;0;4;4;1;26;2;3;161;10;2;1
57;23;71;0;18;0;20;4;2;3;3;1;2;2;3;2;42;1;2;161;16;2;2
42;651;778;0;19;0;50;4;4;1;3;1;0;4;3;1;27;3;2;161;13;2;0
48;414;798;0;237;0;100;4;3;3;3;1;0;1;4;1;25;-1;2;162;10;2;1
74;93;93;0;0;0;10;4;4;0;1;1;0;4;3;1;24;3;2;159;19;2;0
33;913;913;0;0;0;500;3;3;3;3;1;1;4;3;2;41;1;2;169;14;2;0
26;450;1092;1;13;1;20;1;3;0;0;0;0;4;3;1;22;2;3;172;10;2;1
55;965;-9;1;9484;0;500;4;3;3;3;1;1;4;3;2;42;3;2;168;10;2;1
56;211;1229;1;86;0;0;2;4;0;0;0;0;4;3;1;30;2;2;144;18;1;0
44;118;792;0;717;0;30;3;3;2;2;1;0;6;1;1;25;3;3;172;14;2;1
